,Unnamed: 0,place_id,name,name2,neighbhood,neighbhood2,nameAr,lat,lng,types,rating,user_ratings_total,rated1,rated2,rated3,rated4,rated5,delivery,dine_in,isLoved,schoolNum,companieNum,officeNum,HotelNum,parksNum,revenues,FemaleNonSaudi,MaleNonSaudi,FemaleSaudi,MaleSaudi,total_labor,Teens,20s,30s,40s,50s,60s,CompNum,isSuccessful
1581,1581,ChIJKwUotb4dLz4RPkckx4MyKrM,,Meat it | ميت ات,,hittin,حطين,24.7600868,46.6034591,Restaurants,4,201,20,20,0,20,140,True,True,1,10,17,7,2,2,206933,1814,3895,3188,3389,7251,1524,2614,3149,1803,910,370,19,0
1582,1582,ChIJV7qgDYTjLj4R-Q4WdBjf37o,Croquante Coffee Shop,croquante coffee shop,Hittin,hittin,حطين,24.7714458,46.6236839,Coffee,4,15,3,3,0,3,6,True,True,1,20,19,10,14,9,325882,1814,3895,3188,3389,7251,1524,2614,3149,1803,910,370,18,1
1583,1583,ChIJN9CP79DjLj4RHUVX6ciAGlw,Tio Coffee,Tio Coffee,Hittin,hittin,حطين,24.7685973,46.6162867,Coffee,4,58,8,0,0,16,33,True,True,0,16,20,10,8,7,196789,1814,3895,3188,3389,7251,1524,2614,3149,1803,910,370,17,1
1584,1584,ChIJZXRKznADLz4RsC4ekv5TwCc,قهوة ارا,قهوة ارا,Hittin,hittin,حطين,24.7723827,46.6193669,Coffee,4,379,0,54,0,108,216,True,True,1,20,20,11,12,8,317760,1814,3895,3188,3389,7251,1524,2614,3149,1803,910,370,17,1
1585,1585,ChIJjeecmt_jLj4R145ds4ZmfTg,,اس كافيه,,hittin,حطين,24.7492708,46.6154744,Coffee,4,551,0,0,0,0,0,True,True,0,11,16,7,5,3,288913,1814,3895,3188,3389,7251,1524,2614,3149,1803,910,370,24,0
1586,1586,ChIJR2nR4nfjLj4RXhPSv8KJOIA,,Gemini Coffee,,hittin,حطين,24.7467377,46.6180168,Coffee,3,23,13,4,0,0,4,False,True,1,11,17,8,6,4,316768,1814,3895,3188,3389,7251,1524,2614,3149,1803,910,370,24,0
1587,1587,ChIJY4tM4nXjLj4RCq3mSv3KemE,,واينز,,hittin,حطين,24.74535,46.6201551,Coffee,4,266,66,0,0,66,133,False,True,0,10,18,9,6,2,316768,1814,3895,3188,3389,7251,1524,2614,3149,1803,910,370,23,0
1588,1588,ChIJpz5BmAbjLj4RxUGB45LsQow,,Minyums مينيمز,,hittin,حطين,24.7501265,46.6141235,Coffee,3,294,58,0,117,58,58,True,True,1,10,16,8,6,3,293612,1814,3895,3188,3389,7251,1524,2614,3149,1803,910,370,21,0
1589,1589,ChIJHRRHvYzjLj4RfO5imLFCk3E,,توبيز استيت,,hittin,حطين,24.7500174,46.6140944,Coffee,3,188,26,0,26,0,134,True,True,0,9,16,8,6,3,293612,1814,3895,3188,3389,7251,1524,2614,3149,1803,910,370,22,0
1590,1590,ChIJMZePrLDhLj4RBsVMdxH_giw,,Bliss Cafe,,hittin,حطين,24.7654021,46.5906462,Coffee,4,740,0,0,0,0,0,True,True,0,11,9,10,5,1,208583,1814,3895,3188,3389,7251,1524,2614,3149,1803,910,370,7,0
1591,1591,ChIJcaE9J7EDLz4RescLLKdwO_A,,coffee roots,,hittin,حطين,24.7663783,46.611748,Coffee,3,33,12,0,0,4,16,True,True,1,14,20,7,6,3,212432,1814,3895,3188,3389,7251,1524,2614,3149,1803,910,370,17,0
1592,1592,ChIJfVv1VELjLj4RdLmr4zKavh4,,The Coffee Bean & Tea Leaf,,hittin,حطين,24.7659678,46.6055644,Coffee,4,25,0,4,12,0,8,True,True,1,12,20,8,5,2,233458,1814,3895,3188,3389,7251,1524,2614,3149,1803,910,370,15,0
1593,1593,ChIJae7Vgb_jLj4RTYUk-8th3vI,,McCafe,,hittin,حطين,24.768486,46.605086,Coffee,4,5,0,0,0,0,5,True,True,0,11,20,7,3,3,240477,1814,3895,3188,3389,7251,1524,2614,3149,1803,910,370,13,0
1594,1594,ChIJ2duy_JXhLj4RMndEPGgBXh0,,دابو كوفي,,hittin,حطين,24.764231,46.5892682,Coffee,4,235,0,0,47,70,117,True,True,1,10,10,10,3,1,194000,1814,3895,3188,3389,7251,1524,2614,3149,1803,910,370,6,0
1595,1595,ChIJSVX1lTXhLj4R-4ua3J31wGM,,W! Artisan Cafe,,hittin,حطين,24.7698871,46.5850979,Coffee,4,859,0,95,95,190,477,True,True,1,16,12,11,4,4,178250,1814,3895,3188,3389,7251,1524,2614,3149,1803,910,370,3,0
1596,1596,ChIJq-9p_KPjLj4RViw6wnzWEHc,,هاف مليون,,hittin,حطين,24.7666159,46.6043598,Coffee,4,198,0,28,0,0,169,True,True,1,10,20,8,3,2,242999,1814,3895,3188,3389,7251,1524,2614,3149,1803,910,370,13,0
1597,1597,ChIJ51Pu3-zhLj4Ry-wqP7jP9us,,ORIGIN COFFEE ROASTERS,,hittin,حطين,24.7688562,46.5882312,Coffee,3,37,0,9,0,4,23,True,True,1,14,14,10,5,2,187600,1814,3895,3188,3389,7251,1524,2614,3149,1803,910,370,4,0
1598,1598,ChIJy2neq3XjLj4RX82JGyYVIKQ,,MELEX,,hittin,حطين,24.7590803,46.6054527,Coffee,4,5,0,0,0,0,0,True,True,0,9,17,6,2,2,216481,1814,3895,3188,3389,7251,1524,2614,3149,1803,910,370,21,0
1599,1599,ChIJs-0Nr1PjLj4RloYsSXvndAI,,8oz Coffee | ايت اوز كوفي,,hittin,حطين,24.7601425,46.6034834,Coffee,4,166,20,0,0,20,124,True,True,0,10,17,7,2,2,206933,1814,3895,3188,3389,7251,1524,2614,3149,1803,910,370,19,0
1600,1600,ChIJuVlFioNTLj4RTBylRWahPbU,,مطعم وشعبيات سحائب الخير,,ash sharq,الشرق,24.8552282,46.9207748,Restaurants,4,13,0,2,7,0,2,True,True,1,0,5,1,0,0,85000,2,1966,144,185,1355,285,488,588,337,170,69,0,0
1601,1601,ChIJuYnqb2tTLj4RoRuhYr0E7rs,,Pakistan Resto,,ash sharq,الشرق,24.8553734,46.9205132,Restaurants,0,0,0,0,0,0,0,False,True,0,0,5,1,0,0,85000,2,1966,144,185,1355,285,488,588,337,170,69,0,0
1602,1602,ChIJaQpgwvhTLj4RdP1AhLglZPk,,للبروستد و البيتزا و المأكولات,,ash sharq,الشرق,24.9101209,46.9285898,Restaurants,3,15,6,3,0,0,6,True,True,1,0,2,0,0,0,210173,2,1966,144,185,1355,285,488,588,337,170,69,5,0
1603,1603,ChIJbZkE7dhTLj4RIDJUORT4uPI,,دوه,,ash sharq,الشرق,24.9102465,46.9285261,Restaurants,3,583,0,0,0,0,0,True,True,0,0,2,0,0,0,210173,2,1966,144,185,1355,285,488,588,337,170,69,5,0
1604,1604,ChIJUZSYROVTLj4R4FN1Bme31UU,,Al Jandria,,ash sharq,الشرق,24.8971597,46.9133876,Restaurants,4,26,5,0,0,0,20,True,True,0,0,2,3,0,0,190000,2,1966,144,185,1355,285,488,588,337,170,69,3,0
1605,1605,ChIJm3JKzKRTLj4RB14bO450pFw,,al fahd camp,,ash sharq,الشرق,24.8967651,46.9128333,Restaurants,4,24,0,4,4,4,9,True,True,0,0,2,3,0,0,190000,2,1966,144,185,1355,285,488,588,337,170,69,2,0
1606,1606,ChIJi1PqhzJTLj4RrnxYvarN8FM,,كرك بلس,,ash sharq,الشرق,24.9101674,46.9285596,Restaurants,3,26,7,0,7,3,7,False,True,1,0,2,0,0,0,210173,2,1966,144,185,1355,285,488,588,337,170,69,5,0
1607,1607,ChIJ8fiCmsxTLj4RsmVt-828Cno,,مطعم الناضج,,ash sharq,الشرق,24.9095533,46.9285286,Restaurants,3,370,123,0,0,61,185,True,True,1,0,2,0,0,0,210173,2,1966,144,185,1355,285,488,588,337,170,69,5,0
1608,1608,ChIJoSsQLD1TLj4RpIx5iAkeDoI,,فوال و مخبز تميس,,ash sharq,الشرق,24.9092269,46.9283319,Restaurants,5,6,0,0,0,0,6,False,True,1,0,2,0,0,0,210173,2,1966,144,185,1355,285,488,588,337,170,69,5,0
1609,1609,ChIJadpDDyRTLj4RneUY8addzwk,,مطعم هيا للوجبات السريعه,,ash sharq,الشرق,24.9101878,46.9284876,Restaurants,4,7,1,0,0,1,4,True,True,1,0,2,0,0,0,210173,2,1966,144,185,1355,285,488,588,337,170,69,5,0
1610,1610,ChIJqX06XJhTLj4Re7xWeFPkkHA,,شاورما بيتزا فطائر. هيا الطريق,,ash sharq,الشرق,24.9102261,46.9285368,Restaurants,3,12,3,0,0,0,8,True,True,0,0,2,0,0,0,210173,2,1966,144,185,1355,285,488,588,337,170,69,5,0
1611,1611,ChIJI4FzqPpTLj4R0W7OmWGSMeA,,Costa Coffee,,ash sharq,الشرق,24.868773,46.9364095,Coffee,0,0,0,0,0,0,0,True,True,0,0,1,1,0,0,85000,2,1966,144,185,1355,285,488,588,337,170,69,0,0
1612,1612,ChIJnRJnfiFTLj4RZA8qC_pHrDs,,كيان | Kyan,,ash sharq,الشرق,24.9101457,46.9280218,Coffee,4,133,0,19,0,38,76,True,True,0,0,2,0,0,0,210173,2,1966,144,185,1355,285,488,588,337,170,69,5,0
1613,1613,ChIJwRg9ZeVTLj4R0CxXaCecT7s,,عنوان القهوة,,ash sharq,الشرق,24.9100346,46.9278121,Coffee,3,50,28,7,0,0,14,True,False,1,0,2,0,0,0,210173,2,1966,144,185,1355,285,488,588,337,170,69,5,0
1614,1614,ChIJBd_suthTLj4RA9YWvx94vh0,,قهوة الطريق,,ash sharq,الشرق,24.9104348,46.9277894,Coffee,4,339,113,0,0,169,56,True,True,0,0,2,0,0,0,210173,2,1966,144,185,1355,285,488,588,337,170,69,5,0
1615,1615,ChIJR5uefWFTLj4RjwU-rQd85Kg,,بارنز كافيه,,ash sharq,الشرق,24.9098587,46.9272879,Coffee,4,61,24,0,0,12,24,True,True,1,0,2,0,0,0,210173,2,1966,144,185,1355,285,488,588,337,170,69,5,0
1616,1616,ChIJkfJsV_tTLj4RT5hJcU9FHy0,,بلو سكاي | Blue Sky,,ash sharq,الشرق,24.9105853,46.9279702,Coffee,4,26,0,0,0,0,0,True,True,0,0,2,0,0,0,210173,2,1966,144,185,1355,285,488,588,337,170,69,5,0
1617,1617,ChIJl9C9Fyj_Lj4RwhYH0Lrsi5M,Srilankan Restaurant,SriLankan Restaurant,Al Yarmuk,al yarmuk,اليرموك,24.797369,46.7778318,Restaurants,3,55,23,0,15,0,15,True,True,1,20,20,15,20,4,147632,3222,8771,15672,13160,24095,5065,8687,10465,5993,3026,1231,15,1
1618,1618,ChIJDZiK_4L_Lj4RhaEUMt85acE,,City Fresh Kitchen,,al yarmuk,اليرموك,24.7934048,46.8054276,Restaurants,4,39,5,0,0,11,22,True,True,0,20,9,9,14,4,96292,3222,8771,15672,13160,24095,5065,8687,10465,5993,3026,1231,13,0
1619,1619,ChIJwX1Ncyj_Lj4RkXgeNuAModI,,Restaurant,,al yarmuk,اليرموك,24.7993899,46.7860674,Restaurants,3,4,0,0,0,0,0,True,True,0,20,20,15,20,3,139892,3222,8771,15672,13160,24095,5065,8687,10465,5993,3026,1231,13,0
1620,1620,ChIJO3-iUMr_Lj4Rj8fM6bA4p2Y,,Haneefa Restaurant,,al yarmuk,اليرموك,24.8024797,46.7893353,Restaurants,3,6,1,0,0,0,4,True,True,0,20,20,13,20,3,152355,3222,8771,15672,13160,24095,5065,8687,10465,5993,3026,1231,10,0
1621,1621,ChIJg9eSxwj_Lj4R2tQRSKgAS60,Food Island Sri Lankan,Food Island Sri Lankan,Al Yarmuk,al yarmuk,اليرموك,24.8009811,46.7792577,Restaurants,4,63,21,0,0,0,42,True,True,0,20,20,16,20,3,141927,3222,8771,15672,13160,24095,5065,8687,10465,5993,3026,1231,19,1
1622,1622,ChIJmdCKmav_Lj4RAWSoi-cmzsQ,Healthy Location - هيثلي لوكيشن,Healthy Location - هيثلي لوكيشن,Al Yarmuk,al yarmuk,اليرموك,24.7986515,46.7828174,Restaurants,4,111,41,0,0,13,55,True,True,1,20,20,15,20,3,130020,3222,8771,15672,13160,24095,5065,8687,10465,5993,3026,1231,14,1
1623,1623,ChIJmQfLdH3_Lj4RZYcWN8Mk8Vw,,Sobuj bangla restaurant,,al yarmuk,اليرموك,24.8019189,46.7902282,Restaurants,3,85,36,0,12,12,24,True,True,1,20,20,13,20,3,147909,3222,8771,15672,13160,24095,5065,8687,10465,5993,3026,1231,9,0
1624,1624,ChIJS_UGiNz_Lj4RIficdUL_-Cs,,مطعم بيزر لتقديم الوجبات Beezer restaurant,,al yarmuk,اليرموك,24.7937421,46.7994941,Restaurants,4,32,0,0,4,0,28,True,True,0,20,11,11,15,4,105061,3222,8771,15672,13160,24095,5065,8687,10465,5993,3026,1231,18,0
1625,1625,ChIJXfSFcDf-Lj4RePB0gjdk05k,مطعم نكهة الربيع,مطعم نكهة الربيع,Al Yarmuk,al yarmuk,اليرموك,24.7973472,46.777515,Restaurants,3,64,0,0,25,12,25,True,True,0,20,20,14,20,4,147933,3222,8771,15672,13160,24095,5065,8687,10465,5993,3026,1231,14,1
1626,1626,ChIJO3uxlDX_Lj4RA-pzqYUnV4Q,,بوفية الأمواج,,al yarmuk,اليرموك,24.80126,46.7890379,Restaurants,4,1,0,0,0,0,0,False,True,0,20,20,14,20,3,146812,3222,8771,15672,13160,24095,5065,8687,10465,5993,3026,1231,11,0
1627,1627,ChIJGyx0jOH_Lj4REvksdhDk6xk,,مطعم أصل الفطائر,,al yarmuk,اليرموك,24.8026881,46.7925544,Restaurants,4,488,69,0,0,69,348,True,True,1,20,20,12,20,3,157587,3222,8771,15672,13160,24095,5065,8687,10465,5993,3026,1231,8,0
1628,1628,ChIJ3QJ9Asf_Lj4RnA2mUBvpYx8,,كودو,,al yarmuk,اليرموك,24.8055301,46.7991688,Restaurants,3,974,216,0,108,216,432,True,True,1,20,16,10,19,4,131490,3222,8771,15672,13160,24095,5065,8687,10465,5993,3026,1231,9,0
1629,1629,ChIJSTQZGOX_Lj4RSMwEkJLxE6s,,Warda Al Usmaniya Restaurant,,al yarmuk,اليرموك,24.7931102,46.7867429,Restaurants,4,65,24,8,0,0,32,True,True,0,20,15,13,20,4,114054,3222,8771,15672,13160,24095,5065,8687,10465,5993,3026,1231,17,0
1630,1630,ChIJlasiMaD_Lj4RGZfWBzfSO5U,,Kitchen 35,,al yarmuk,اليرموك,24.7929935,46.7682042,Restaurants,4,5,1,0,0,1,1,True,True,1,20,20,13,20,4,146089,3222,8771,15672,13160,24095,5065,8687,10465,5993,3026,1231,14,0
1631,1631,ChIJQ1gsoET_Lj4R2qhQcw2qJ7I,,مقهى رفقة قهوه مختصه,,al yarmuk,اليرموك,24.791871,46.800932,Coffee,4,524,65,0,0,0,458,True,True,1,20,8,10,12,4,92754,3222,8771,15672,13160,24095,5065,8687,10465,5993,3026,1231,15,0
1632,1632,ChIJ5SfC9GL_Lj4Rg4dePhLyFrs,,محمصة ومقهى دورق البن,,al yarmuk,اليرموك,24.7913811,46.8012801,Coffee,4,157,0,22,0,44,89,True,True,1,20,9,12,14,4,90043,3222,8771,15672,13160,24095,5065,8687,10465,5993,3026,1231,15,0
1633,1633,ChIJs-7GItj_Lj4RSUrzLR8I8Ek,,McCafe,,al yarmuk,اليرموك,24.809887,46.80932,Coffee,4,193,55,27,0,27,82,True,True,0,20,13,7,20,4,130000,3222,8771,15672,13160,24095,5065,8687,10465,5993,3026,1231,5,0
1634,1634,ChIJsaJrC0f_Lj4R6OIxaq_xur0,,Gloria Jean's Coffees- غلوريا جينز كوفيز,,al yarmuk,اليرموك,24.797785,46.784364,Coffee,4,24,0,0,0,3,21,True,True,1,20,20,14,20,3,146986,3222,8771,15672,13160,24095,5065,8687,10465,5993,3026,1231,11,0
1635,1635,ChIJX0eEzsP_Lj4RB44WPJAGjAA,,كوفي,,al yarmuk,اليرموك,24.8037825,46.8031407,Coffee,4,10,0,0,0,0,10,True,True,0,20,12,8,20,3,132024,3222,8771,15672,13160,24095,5065,8687,10465,5993,3026,1231,9,0
1636,1636,ChIJ6bypITz_Lj4Rp8T5bZi63xo,,ذا وايد | The Wide,,al yarmuk,اليرموك,24.7937944,46.7872138,Coffee,4,497,0,0,82,414,0,True,True,0,20,15,13,19,4,118913,3222,8771,15672,13160,24095,5065,8687,10465,5993,3026,1231,16,0
1637,1637,ChIJVSZM4L__Lj4R7TveJWw0j1I,,كوفي شوب,,al yarmuk,اليرموك,24.7975808,46.806451,Coffee,5,1,0,0,0,0,0,True,True,0,20,11,6,19,4,106987,3222,8771,15672,13160,24095,5065,8687,10465,5993,3026,1231,14,0
1638,1638,ChIJvcdyVej_Lj4R9EM0BL8o1GU,كافي الاغصان السود للقهوة Black Twigs Coffee,كافي الاغصان السود للقهوة black twigs coffee,Al Yarmuk,al yarmuk,اليرموك,24.8030167,46.7818137,Coffee,4,190,23,23,47,0,95,True,True,1,20,20,18,20,2,141827,3222,8771,15672,13160,24095,5065,8687,10465,5993,3026,1231,17,1
1639,1639,ChIJoanpdjn-Lj4RE4qdSOW_UgU,كافي شوب ناريز,كافي شوب ناريز,Al Yarmuk,al yarmuk,اليرموك,24.7949978,46.7742768,Coffee,3,45,16,5,11,5,5,True,True,1,20,20,13,19,6,143391,3222,8771,15672,13160,24095,5065,8687,10465,5993,3026,1231,14,1
1640,1640,ChIJFS4swR3_Lj4RTAqSj29jIi8,أفتر تيست,أفتر تيست,Al Yarmuk,al yarmuk,اليرموك,24.7938982,46.7748562,Coffee,4,423,0,0,0,0,423,True,True,0,20,20,13,17,5,134128,3222,8771,15672,13160,24095,5065,8687,10465,5993,3026,1231,13,1
1641,1641,ChIJMxG3Z0L-Lj4RTrlZq_o9CfU,مسار القهوة,مسار القهوة,Al Yarmuk,al yarmuk,اليرموك,24.803374,46.7684219,Coffee,3,69,11,11,11,11,23,True,True,0,20,20,16,20,4,155438,3222,8771,15672,13160,24095,5065,8687,10465,5993,3026,1231,16,1
1642,1642,ChIJoQHcz3D_Lj4R0QZZe66tye4,,كوستا كوفي,,al yarmuk,اليرموك,24.793003,46.767287,Coffee,3,79,9,0,0,19,49,True,True,0,20,20,13,20,4,147322,3222,8771,15672,13160,24095,5065,8687,10465,5993,3026,1231,13,0
1643,1643,ChIJ8WpJrTr_Lj4RX6f_INRJ7K4,,Al quel restaurant,,al munsiyah,المونسية,24.8176514,46.7743458,Restaurants,4,2,0,0,0,0,0,True,True,0,20,18,12,20,2,122940,385,5813,4658,3950,8738,1837,3150,3795,2173,1097,446,10,0
1644,1644,ChIJ64VJ2Cr_Lj4RvJwWE70GvFk,بارتي بوكس Party Box,بارتي بوكس Party Box,Al Munsiyah,al munsiyah,المونسية,24.8117586,46.7700503,Restaurants,4,102,0,0,34,17,51,True,True,0,20,20,17,18,3,143932,385,5813,4658,3950,8738,1837,3150,3795,2173,1097,446,11,1
1645,1645,ChIJrU3jAEj_Lj4RPSx1gnR5OOg,,كودو,,al munsiyah,المونسية,24.8152164,46.7773355,Restaurants,4,549,91,0,0,91,366,True,True,0,20,20,14,19,1,401141,385,5813,4658,3950,8738,1837,3150,3795,2173,1097,446,10,0
1646,1646,ChIJZ1SUueH_Lj4RGvREi9fJPRo,,Pakistani Hotel,,al munsiyah,المونسية,24.816845,46.7653391,Restaurants,4,15,3,0,0,3,9,True,True,0,20,19,12,20,6,140094,385,5813,4658,3950,8738,1837,3150,3795,2173,1097,446,10,0
1647,1647,ChIJcWXeJU79Lj4RjnggZ-Hhywc,كوفي هود - قهوة مختصة,كوفي هود - قهوة مختصة,Al Munsiyah,al munsiyah,المونسية,24.8101511,46.745063,Coffee,4,270,0,0,0,27,243,True,True,0,20,20,16,20,8,164858,385,5813,4658,3950,8738,1837,3150,3795,2173,1097,446,15,1
1648,1648,ChIJx-3kb3r_Lj4R8vZKxB21v7c,,"Peet's Coffee, Al Munsiyah",,al munsiyah,المونسية,24.8142104,46.7717512,Coffee,4,181,22,0,0,22,135,True,True,1,20,19,15,20,3,136210,385,5813,4658,3950,8738,1837,3150,3795,2173,1097,446,10,0
1649,1649,ChIJCVK0XRn_Lj4Rt9q5Rcj4Ly4,,د. كيف كافيه,,al munsiyah,المونسية,24.8129315,46.7686597,Coffee,4,356,79,0,79,0,197,True,True,1,20,17,14,20,3,137893,385,5813,4658,3950,8738,1837,3150,3795,2173,1097,446,11,0
1650,1650,ChIJqZeZswP_Lj4R2qPEtvkZmoM,,Barn's | بارنز,,al munsiyah,المونسية,24.8159352,46.7792374,Coffee,4,22,14,0,0,0,7,True,False,0,20,20,12,20,1,395707,385,5813,4658,3950,8738,1837,3150,3795,2173,1097,446,11,0
1651,1651,ChIJu7de9NL_Lj4Rv7jrzynLguQ,,بارنز,,al munsiyah,المونسية,24.8137437,46.7738002,Coffee,4,98,32,0,0,0,65,True,True,0,20,18,13,20,2,127772,385,5813,4658,3950,8738,1837,3150,3795,2173,1097,446,10,0
1652,1652,ChIJCaqT62P-Lj4RmbHKY1AMEAc,دانا كافيه,دانا كافيه,Al Munsiyah,al munsiyah,المونسية,24.8096179,46.7613993,Coffee,3,148,74,0,0,49,24,True,True,1,20,20,11,18,7,141055,385,5813,4658,3950,8738,1837,3150,3795,2173,1097,446,13,1
1653,1653,ChIJgQR_ePUfLz4RGXMqnynqY7w,,Malaz kerala restaurant,,al mahdiyah,المهدية,24.6198209,46.5326255,Restaurants,4,13,0,0,0,2,10,True,True,0,20,10,3,7,0,110749,17,191,902,1159,1339,281,482,581,333,168,68,7,0
1654,1654,ChIJUZWHbJ0fLz4RQqTLYi157Nk,,Zillion Restaurant,,al mahdiyah,المهدية,24.6281295,46.5458091,Restaurants,4,15,3,0,0,0,12,True,True,0,20,13,4,10,1,85775,17,191,902,1159,1339,281,482,581,333,168,68,14,0
1655,1655,ChIJi8kNV40fLz4R48qsfhHFkDU,,Pakistan Restaurent,,al mahdiyah,المهدية,24.6313367,46.538899,Restaurants,5,1,0,0,0,0,1,True,True,0,20,13,3,9,1,102115,17,191,902,1159,1339,281,482,581,333,168,68,22,0
1656,1656,ChIJ5wjstQwfLz4R4b8bixAcO2Y,,Manoosha | منؤشة,,al mahdiyah,المهدية,24.6258085,46.5288973,Restaurants,3,17,13,0,0,0,3,True,False,1,20,9,2,6,0,114854,17,191,902,1159,1339,281,482,581,333,168,68,12,0
1657,1657,ChIJlabSdzgfLz4RbRyRZ8GRB9w,,مطعم وفوال ضواحي الطائف,,al mahdiyah,المهدية,24.6291993,46.535499,Restaurants,3,1420,0,0,0,0,0,True,True,0,20,10,1,6,0,105114,17,191,902,1159,1339,281,482,581,333,168,68,17,0
1658,1658,ChIJLdgb1lYfLz4RCKLdY-RJFf0,,مطعم البدري البخاري,,al mahdiyah,المهدية,24.6199681,46.5207965,Restaurants,3,142,56,0,28,28,28,True,True,0,20,5,2,3,0,122568,17,191,902,1159,1339,281,482,581,333,168,68,4,0
1659,1659,ChIJy5Yoh_wfLz4RmqFMhRtHrRc,,بوفية هيا الشعبي,,al mahdiyah,المهدية,24.6197751,46.5325537,Restaurants,4,95,38,0,19,0,38,True,True,0,20,10,3,7,0,109518,17,191,902,1159,1339,281,482,581,333,168,68,7,0
1660,1660,ChIJXUjOfLQfLz4RYFJbUwdzqOE,,Tasty Sidewalk Bufia,,al mahdiyah,المهدية,24.6408264,46.5454833,Restaurants,0,0,0,0,0,0,0,True,True,0,20,12,4,15,1,83975,17,191,902,1159,1339,281,482,581,333,168,68,20,0
1661,1661,ChIJiSXphVcfLz4R60PQw8cTl1w,,قرية السلاطين,,al mahdiyah,المهدية,24.6211982,46.5180667,Restaurants,3,661,220,73,73,73,220,True,True,0,19,5,2,4,1,126594,17,191,902,1159,1339,281,482,581,333,168,68,3,0
1662,1662,ChIJ_ZTcx9gfLz4RYeRtr-Y0UN0,,لبن,,al mahdiyah,المهدية,24.6212246,46.5180469,Restaurants,5,5,0,0,0,0,5,True,True,0,19,5,2,4,1,126594,17,191,902,1159,1339,281,482,581,333,168,68,3,0
1663,1663,ChIJs1ttJBgfLz4R8QVNIz71MLk,,مطعم الشيف البخاری,,al mahdiyah,المهدية,24.6423147,46.5453981,Restaurants,3,477,0,178,119,59,119,True,True,1,19,11,3,15,1,80237,17,191,902,1159,1339,281,482,581,333,168,68,18,0
1664,1664,ChIJP80UN-IfLz4RcuAAhvcd99g,,ذوق لبن لتقديم الوجبات,,al mahdiyah,المهدية,24.6277402,46.539766,Restaurants,4,30,3,0,0,0,26,True,True,0,20,12,3,6,1,98684,17,191,902,1159,1339,281,482,581,333,168,68,15,0
1665,1665,ChIJ-bIQCvEfLz4RmGCZnh7tSME,,مطاعم حديقة لبنان,,al mahdiyah,المهدية,24.6323523,46.5280296,Restaurants,3,860,368,0,0,245,245,True,True,1,19,7,2,6,0,101179,17,191,902,1159,1339,281,482,581,333,168,68,12,0
1666,1666,ChIJZfmqTlIfLz4RoZ7ocNfllco,,شارع ينبيع,,al mahdiyah,المهدية,24.6307869,46.5386693,Restaurants,0,0,0,0,0,0,0,True,True,0,20,13,3,8,1,102272,17,191,902,1159,1339,281,482,581,333,168,68,22,0
1667,1667,ChIJo0il-U0fLz4RLOvA6rWssSg,,Healthy & more,,al mahdiyah,المهدية,24.629571,46.5412521,Restaurants,4,45,0,0,6,12,25,True,True,1,20,13,3,8,1,94146,17,191,902,1159,1339,281,482,581,333,168,68,16,0
1668,1668,ChIJYRmWAsQfLz4R71canz8vIvo,,مطعم سحابي,,al mahdiyah,المهدية,24.6349147,46.5457624,Restaurants,3,60,0,0,0,10,50,True,True,0,20,14,5,14,1,81150,17,191,902,1159,1339,281,482,581,333,168,68,20,0
1669,1669,ChIJmf88uxofLz4RW8IXwMORkrw,,مطعم القصر للمشويات,,al mahdiyah,المهدية,24.6378597,46.5368581,Restaurants,4,675,202,135,0,67,270,True,True,1,19,12,3,7,1,96762,17,191,902,1159,1339,281,482,581,333,168,68,21,0
1670,1670,ChIJ9w_nfkgfLz4R1g3i7lpEsa0,, LOW CALORIE,,al mahdiyah,المهدية,24.6297459,46.5411286,Restaurants,3,144,0,0,0,0,0,True,True,0,20,13,3,8,1,98481,17,191,902,1159,1339,281,482,581,333,168,68,17,0
1671,1671,ChIJr2OrLRkfLz4RURlnQss-NCA,,SAGAR RESTAURANT,,al mahdiyah,المهدية,24.6451376,46.5497995,Restaurants,3,96,16,0,48,0,32,False,True,0,16,10,4,13,1,76052,17,191,902,1159,1339,281,482,581,333,168,68,16,0
1672,1672,ChIJqxu8YXUfLz4R5_kDHhfFiuk,,فرن العجان,,al mahdiyah,المهدية,24.6454826,46.5489052,Restaurants,4,484,145,0,48,0,290,True,True,0,16,10,4,13,1,74575,17,191,902,1159,1339,281,482,581,333,168,68,16,0
1673,1673,ChIJV1XlTBgfLz4Rqw3fbnhEk0s,,مطعم كبدة حاشي وغنم,,al mahdiyah,المهدية,24.6431422,46.5469957,Restaurants,3,136,0,27,0,27,81,True,True,1,17,11,3,15,1,83132,17,191,902,1159,1339,281,482,581,333,168,68,18,0
1674,1674,ChIJpTg7HlsfLz4RG_akzc0TKNs,,مطعم هندي,,al mahdiyah,المهدية,24.6337146,46.5501581,Restaurants,3,22,3,0,0,0,18,True,True,1,20,13,6,14,1,89676,17,191,902,1159,1339,281,482,581,333,168,68,20,0
1675,1675,ChIJ80TGsysfLz4RMkXVEOGJ2t8,,مطاعم ومطابخ ضيوف,,al mahdiyah,المهدية,24.6379184,46.5470511,Restaurants,3,760,190,95,0,285,190,True,True,0,20,14,6,15,1,87869,17,191,902,1159,1339,281,482,581,333,168,68,20,0
